0	1.22721
0.107542	1.22733
0.215085	1.22763
0.322627	1.22826
0.43017	1.22948
0.537712	1.23178
0.645254	1.2359
0.752797	1.24302
0.860339	1.25493
0.967881	1.27417
1.07542	1.30431
1.18297	1.35006
1.29051	1.41699
1.39805	1.51136
1.50559	1.63902
1.61314	1.80227
1.72068	1.97096
1.82822	2.14178
1.93576	2.3137
2.04331	2.48564
2.15085	2.6578
2.25839	2.83056
2.36593	3.00366
2.47347	3.17736
2.58102	3.35245
2.68856	3.52818
2.7961	3.70569
2.90364	3.88571
3.01119	4.06647
3.11873	4.25092
3.22627	4.43832
3.33381	4.62616
3.44136	4.82008
3.5489	5.01607
3.65644	5.2122
3.76398	5.41651
3.87153	5.62125
3.97907	5.82574
4.08661	6.03942
4.19415	6.25169
4.3017	6.46505
4.40924	6.68599
4.51678	6.90518
4.62432	7.12665
4.73186	7.35316
4.83941	7.57765
4.94695	7.80576
5.05449	8.03718
5.16203	8.26683
5.26958	8.50121
5.37712	8.73661
5.48466	8.96975
5.5922	9.20873
5.69975	9.44691
5.80729	9.68385
5.91483	9.92763
6.02237	10.1691
6.12992	10.4095
6.23746	10.6551
6.345	10.8983
6.45254	11.142
6.56009	11.39
6.66763	11.6358
6.77517	11.8827
6.88271	12.1315
6.99026	12.3782
7.0978	12.6271
7.20534	12.8775
7.31288	13.1262
7.42042	13.3779
7.52797	13.6291
7.63551	13.8781
7.74305	14.1311
7.85059	14.3826
7.95814	14.6338
8.06568	14.8886
8.17322	15.1414
8.28076	15.3936
8.38831	15.6482
8.49585	15.901
8.60339	16.1545
8.71093	16.4103
8.81848	16.6642
8.92602	16.9192
9.03356	17.1747
9.1411	17.4283
9.24865	17.6839
9.35619	17.94
9.46373	18.1947
9.57127	18.4518
9.67881	18.7078
9.78636	18.9623
9.8939	19.2196
10.0014	19.4754
10.109	19.7314
10.2165	19.9894
10.3241	20.2458
10.4316	20.5021
10.5392	20.7596
10.6467	21.0155
10.7542	21.2726
10.8618	21.5307
10.9693	21.7874
11.0769	22.0451
11.1844	22.3027
11.292	22.5589
11.3995	22.8166
11.507	23.0747
11.6146	23.3315
11.7221	23.5904
11.8297	23.848
11.9372	24.1048
12.0447	24.3632
12.1523	24.6205
12.2598	24.8784
12.3674	25.1373
12.4749	25.3949
12.5825	25.6527
12.69	25.9111
12.7975	26.1682
12.9051	26.4266
13.0126	26.6854
13.1202	26.943
13.2277	27.2017
13.3353	27.4599
13.4428	27.717
13.5503	27.9756
13.6579	28.2342
13.7654	28.4919
13.873	28.7512
13.9805	29.0093
14.0881	29.2669
14.1956	29.5256
14.3031	29.7835
14.4107	30.0419
14.5182	30.3009
14.6258	30.5589
14.7333	30.8172
14.8408	31.0757
14.9484	31.3331
15.0559	31.5919
15.1635	31.8506
15.271	32.1084
15.3786	32.3672
15.4861	32.6254
15.5936	32.8827
15.7012	33.1413
15.8087	33.3997
15.9163	33.6575
16.0238	33.9163
16.1314	34.1742
16.2389	34.4318
16.3464	34.69
16.454	34.9476
16.5615	35.2056
16.6691	35.4638
16.7766	35.7211
16.8842	35.9788
16.9917	36.2364
17.0992	36.4932
17.2068	36.751
17.3143	37.0082
17.4219	37.2647
17.5294	37.5222
17.637	37.779
17.7445	38.0351
17.852	38.2921
17.9596	38.5482
18.0671	38.8038
18.1747	39.0601
18.2822	39.3156
18.3897	39.571
18.4973	39.8267
18.6048	40.0812
18.7124	40.3356
18.8199	40.5901
18.9275	40.8437
19.035	41.0979
19.1425	41.3518
19.2501	41.6048
19.3576	41.8575
19.4652	42.1095
19.5727	42.3608
19.6803	42.6131
19.7878	42.8647
19.8953	43.1158
20.0029	43.3671
20.1104	43.6162
20.218	43.8651
20.3255	44.1144
20.4331	44.3627
20.5406	44.6104
20.6481	44.8568
20.7557	45.0991
20.8632	45.3312
20.9708	45.5544
21.0783	45.768
21.1858	45.9321
21.2934	46.0716
21.4009	46.1846
