0	1.22771
0.107542	1.22839
0.215085	1.22909
0.322627	1.23146
0.43017	1.23392
0.537712	1.24079
0.645254	1.248
0.752797	1.26598
0.860339	1.28496
0.967881	1.32777
1.07542	1.37309
1.18297	1.4661
1.29051	1.56367
1.39805	1.73261
1.50559	1.90232
1.61314	2.08185
1.72068	2.26169
1.82822	2.44456
1.93576	2.62875
2.04331	2.81434
2.15085	3.00043
2.25839	3.18738
2.36593	3.37484
2.47347	3.56493
2.58102	3.7613
2.68856	3.95865
2.7961	4.15684
2.90364	4.35605
3.01119	4.55624
3.11873	4.76957
3.22627	4.99261
3.33381	5.2156
3.44136	5.43864
3.5489	5.66134
3.65644	5.88392
3.76398	6.14747
3.87153	6.4105
3.97907	6.66823
4.08661	6.92092
4.19415	7.16989
4.3017	7.42678
4.40924	7.72661
4.51678	8.01906
4.62432	8.30562
4.73186	8.58538
4.83941	8.85995
4.94695	9.1529
5.05449	9.46421
5.16203	9.76934
5.26958	10.0697
5.37712	10.3639
5.48466	10.6536
5.5922	10.9669
5.69975	11.2826
5.80729	11.5967
5.91483	11.907
6.02237	12.2123
6.12992	12.5173
6.23746	12.8403
6.345	13.1604
6.45254	13.4764
6.56009	13.7893
6.66763	14.0981
6.77517	14.4128
6.88271	14.735
6.99026	15.0548
7.0978	15.3713
7.20534	15.6874
7.31288	16.0013
7.42042	16.3246
7.52797	16.6488
7.63551	16.9707
7.74305	17.2899
7.85059	17.6068
7.95814	17.922
8.06568	18.2467
8.17322	18.5692
8.28076	18.8898
8.38831	19.2081
8.49585	19.5245
8.60339	19.8439
8.71093	20.1698
8.81848	20.4936
8.92602	20.8157
9.03356	21.1358
9.1411	21.454
9.24865	21.7767
9.35619	22.1005
9.46373	22.4226
9.57127	22.7432
9.67881	23.062
9.78636	23.3794
9.8939	23.7029
10.0014	24.0253
10.109	24.3485
10.2165	24.6702
10.3241	24.9903
10.4316	25.3113
10.5392	25.6354
10.6467	25.9582
10.7542	26.2798
10.8618	26.6
10.9693	26.9189
11.0769	27.2404
11.1844	27.5628
11.292	27.8842
11.3995	28.2043
11.507	28.5252
11.6146	28.8452
11.7221	29.1692
11.8297	29.4923
11.9372	29.8142
12.0447	30.1352
12.1523	30.455
12.2598	30.7751
12.3674	31.0976
12.4749	31.4193
12.5825	31.7399
12.69	32.0596
12.7975	32.3782
12.9051	32.6997
13.0126	33.0228
13.1202	33.345
13.2277	33.6662
13.3353	33.9866
13.4428	34.3058
13.5503	34.628
13.6579	34.9497
13.7654	35.2706
13.873	35.5905
13.9805	35.9097
14.0881	36.2287
14.1956	36.5499
14.3031	36.8708
14.4107	37.1922
14.5182	37.5125
14.6258	37.8322
14.7333	38.1527
14.8408	38.4742
14.9484	38.7949
15.0559	39.1149
15.1635	39.434
15.271	39.7525
15.3786	40.0729
15.4861	40.3932
15.5936	40.7127
15.7012	41.0317
15.8087	41.3508
15.9163	41.6698
16.0238	41.9905
16.1314	42.3107
16.2389	42.63
16.3464	42.9488
16.454	43.2667
16.5615	43.5855
16.6691	43.905
16.7766	44.224
16.8842	44.5421
16.9917	44.8598
17.0992	45.1767
17.2068	45.4954
17.3143	45.8139
17.4219	46.1319
17.5294	46.4491
17.637	46.7658
17.7445	47.082
17.852	47.4001
17.9596	47.7174
18.0671	48.0342
18.1747	48.3503
18.2822	48.666
18.3897	48.982
18.4973	49.2989
18.6048	49.6143
18.7124	49.9287
18.8199	50.2424
18.9275	50.5557
19.035	50.8699
19.1425	51.1844
19.2501	51.4981
19.3576	51.8114
19.4652	52.124
19.5727	52.4362
19.6803	52.7497
19.7878	53.0625
19.8953	53.3747
20.0029	53.6848
20.1104	53.9916
20.218	54.2969
20.3255	54.6018
20.4331	54.9036
20.5406	55.2045
20.6481	55.4999
20.7557	55.7943
20.8632	56.0494
20.9708	56.2906
21.0783	56.5183
21.1858	56.7461
21.2934	56.9498
21.4009	57.1537
