0	1.22551
0.107542	1.22852
0.215085	1.23153
0.322627	1.23454
0.43017	1.23756
0.537712	1.24113
0.645254	1.2663
0.752797	1.29147
0.860339	1.31665
0.967881	1.34184
1.07542	1.37703
1.18297	1.6022
1.29051	1.82746
1.39805	2.05282
1.50559	2.27828
1.61314	3.22401
1.72068	4.22219
1.82822	5.06661
1.93576	5.78603
2.04331	6.40923
2.15085	7.00448
2.25839	7.95338
2.36593	8.93731
2.47347	9.95397
2.58102	11.0011
2.68856	12.0767
2.7961	13.1814
2.90364	14.3105
3.01119	15.462
3.11873	16.267
3.22627	16.7588
3.33381	17.1984
3.44136	17.589
3.5489	17.9327
3.65644	18.1599
3.76398	18.1926
3.87153	17.5934
3.97907	17.285
4.08661	17.2425
4.19415	17.4414
4.3017	17.9199
4.40924	18.6927
4.51678	19.4016
4.62432	20.1692
4.73186	21.1277
4.83941	22.0778
4.94695	23.0218
5.05449	23.9568
5.16203	24.8829
5.26958	25.8003
5.37712	26.7101
5.48466	27.6144
5.5922	28.5105
5.69975	29.3985
5.80729	30.2786
5.91483	31.1519
6.02237	32.02
6.12992	32.8844
6.23746	33.766
6.345	34.6443
6.45254	35.5202
6.56009	36.3951
6.66763	37.2667
6.77517	38.1353
6.88271	39.0007
6.99026	39.864
7.0978	40.7261
7.20534	41.5991
7.31288	42.474
7.42042	43.3435
7.52797	44.2084
7.63551	45.0696
7.74305	45.9371
7.85059	46.8026
7.95814	47.6654
8.06568	48.5264
8.17322	49.3861
8.28076	50.2431
8.38831	51.0974
8.49585	51.949
8.60339	52.7989
8.71093	53.6474
8.81848	54.4933
8.92602	55.3367
9.03356	56.1774
9.1411	57.0164
9.24865	57.8603
9.35619	58.7047
9.46373	59.5472
9.57127	60.3877
9.67881	61.227
9.78636	62.0655
9.8939	62.9021
10.0014	63.7368
10.109	64.5696
10.2165	65.4013
10.3241	66.2321
10.4316	67.0611
10.5392	67.8882
10.6467	68.7135
10.7542	69.5452
10.8618	70.3832
10.9693	71.2195
11.0769	72.0539
11.1844	72.8865
11.292	73.7181
11.3995	74.5487
11.507	75.3774
11.6146	76.2044
11.7221	77.0296
11.8297	77.8539
11.9372	78.677
12.0447	79.4984
12.1523	80.3181
12.2598	81.1381
12.3674	81.9626
12.4749	82.7864
12.5825	83.609
12.69	84.4303
12.7975	85.2504
12.9051	86.07
13.0126	86.8889
13.1202	87.7066
13.2277	88.5231
13.3353	89.3383
13.4428	90.1531
13.5503	90.9672
13.6579	91.78
13.7654	92.5921
13.873	93.4083
13.9805	94.2244
14.0881	95.0398
14.1956	95.8544
14.3031	96.6684
14.4107	97.4823
14.5182	98.2959
14.6258	99.1088
14.7333	99.9207
14.8408	100.732
14.9484	101.541
15.0559	102.351
15.1635	103.16
15.271	103.968
15.3786	104.778
15.4861	105.588
15.5936	106.398
15.7012	107.208
15.8087	108.016
15.9163	108.824
16.0238	109.631
16.1314	110.437
16.2389	111.243
16.3464	112.048
16.454	112.852
16.5615	113.656
16.6691	114.459
16.7766	115.261
16.8842	116.064
16.9917	116.868
17.0992	117.67
17.2068	118.472
17.3143	119.273
17.4219	120.074
17.5294	120.873
17.637	121.672
17.7445	122.469
17.852	123.265
17.9596	124.057
18.0671	124.847
18.1747	125.637
18.2822	126.424
18.3897	127.209
18.4973	127.992
18.6048	128.773
18.7124	129.554
18.8199	130.33
18.9275	131.105
19.035	131.879
19.1425	132.652
19.2501	133.423
19.3576	134.188
19.4652	134.951
19.5727	135.713
19.6803	136.474
19.7878	137.233
19.8953	137.94
20.0029	138.489
20.1104	139.038
20.218	139.587
20.3255	140.135
20.4331	140.671
20.5406	141.205
20.6481	141.74
20.7557	142.274
20.8632	142.808
20.9708	143.327
21.0783	143.845
21.1858	144.363
21.2934	144.881
21.4009	145.399
