0	1.25431
0.107542	1.25488
0.215085	1.25547
0.322627	1.25759
0.43017	1.25981
0.537712	1.26633
0.645254	1.27321
0.752797	1.29189
0.860339	1.31163
0.967881	1.35697
1.07542	1.4051
1.18297	1.50627
1.29051	1.61228
1.39805	1.79386
1.50559	1.97625
1.61314	2.16897
1.72068	2.36206
1.82822	2.5587
1.93576	2.75659
2.04331	2.95589
2.15085	3.15565
2.25839	3.35631
2.36593	3.55746
2.47347	3.76139
2.58102	3.97198
2.68856	4.1836
2.7961	4.39608
2.90364	4.60959
3.01119	4.82421
3.11873	5.05344
3.22627	5.29324
3.33381	5.53292
3.44136	5.77263
3.5489	6.01196
3.65644	6.25117
3.76398	6.53403
3.87153	6.81634
3.97907	7.09331
4.08661	7.36502
4.19415	7.63204
4.3017	7.9073
4.40924	8.22917
4.51678	8.54301
4.62432	8.85039
4.73186	9.1512
4.83941	9.44666
4.94695	9.76033
5.05449	10.0925
5.16203	10.4187
5.26958	10.7402
5.37712	11.0558
5.48466	11.3671
5.5922	11.7017
5.69975	12.0381
5.80729	12.3735
5.91483	12.7055
6.02237	13.0322
6.12992	13.3587
6.23746	13.703
6.345	14.0445
6.45254	14.3819
6.56009	14.7162
6.66763	15.0464
6.77517	15.3824
6.88271	15.7259
6.99026	16.0667
7.0978	16.4042
7.20534	16.7414
7.31288	17.077
7.42042	17.4219
7.52797	17.7673
7.63551	18.1105
7.74305	18.4512
7.85059	18.7896
7.95814	19.1262
8.06568	19.4716
8.17322	19.8151
8.28076	20.157
8.38831	20.4965
8.49585	20.8339
8.60339	21.1744
8.71093	21.5212
8.81848	21.8663
8.92602	22.2098
9.03356	22.5512
9.1411	22.8908
9.24865	23.2346
9.35619	23.5795
9.46373	23.9227
9.57127	24.2644
9.67881	24.6045
9.78636	24.9432
9.8939	25.2876
10.0014	25.6308
10.109	25.975
10.2165	26.3179
10.3241	26.6594
10.4316	27.0018
10.5392	27.347
10.6467	27.6907
10.7542	28.0331
10.8618	28.3744
10.9693	28.7146
11.0769	29.0573
11.1844	29.4008
11.292	29.7428
11.3995	30.0838
11.507	30.426
11.6146	30.7673
11.7221	31.1125
11.8297	31.4565
11.9372	31.7991
12.0447	32.141
12.1523	32.4822
12.2598	32.8236
12.3674	33.1671
12.4749	33.5094
12.5825	33.8506
12.69	34.1915
12.7975	34.5315
12.9051	34.8738
13.0126	35.2174
13.1202	35.5607
13.2277	35.9032
13.3353	36.2447
13.4428	36.5852
13.5503	36.9282
13.6579	37.2704
13.7654	37.6123
13.873	37.9538
13.9805	38.2937
14.0881	38.6331
14.1956	38.9755
14.3031	39.3177
14.4107	39.6599
14.5182	40.0013
14.6258	40.3419
14.7333	40.6832
14.8408	41.0258
14.9484	41.3677
15.0559	41.7084
15.1635	42.0479
15.271	42.3876
15.3786	42.7293
15.4861	43.0702
15.5936	43.4103
15.7012	43.7504
15.8087	44.0907
15.9163	44.4303
16.0238	44.7717
16.1314	45.1129
16.2389	45.4531
16.3464	45.7927
16.454	46.1317
16.5615	46.4713
16.6691	46.8112
16.7766	47.1509
16.8842	47.4901
16.9917	47.8286
17.0992	48.1661
17.2068	48.5053
17.3143	48.8445
17.4219	49.1832
17.5294	49.5211
17.637	49.8583
17.7445	50.1951
17.852	50.5338
17.9596	50.8718
18.0671	51.209
18.1747	51.5454
18.2822	51.8818
18.3897	52.2186
18.4973	52.5558
18.6048	52.8913
18.7124	53.2259
18.8199	53.5602
18.9275	53.8938
19.035	54.228
19.1425	54.5623
19.2501	54.8962
19.3576	55.23
19.4652	55.5628
19.5727	55.8949
19.6803	56.2282
19.7878	56.5613
19.8953	56.8937
20.0029	57.2237
20.1104	57.5498
20.218	57.8741
20.3255	58.1977
20.4331	58.5179
20.5406	58.8371
20.6481	59.1497
20.7557	59.4611
20.8632	59.7304
20.9708	59.9857
21.0783	60.2248
21.1858	60.4644
21.2934	60.6774
21.4009	60.8908
